visitorid,recency,frequency,recency_score,frequency_score,RF_SCORE,segment,itemid,day_of_week,hour_of_day,purchased,total_events,total_purchases,last_purchase_timestamp,interaction_density,popularity_percentile,time_since_last_purchase
182857,53,0,1,1,11,hibernating,80181,6,23,0,8,0,2015-07-28 04:16:19.723,0.0,0.47442366024138416,3092
760046,3,0,4,2,42,potential_loyalists,4437,4,4,0,221,0,2015-09-16 01:58:28.537,0.0,0.47442366024138416,3042
346127,2,37,5,5,55,champions,50645,0,9,0,46,1,2015-09-16 17:45:29.134,0.021739130434782608,0.9652537001033774,3041
264000,5,0,3,1,31,about_to_sleep,175355,1,22,0,61,0,2015-09-14 16:48:31.039,0.0,0.47442366024138416,3043
1064628,3,2,4,5,45,loyal_customers,416756,4,19,0,12,0,2015-09-14 04:07:09.285,0.0,0.47442366024138416,3044
613379,1,31,5,5,55,champions,441836,0,21,0,65,0,2015-09-15 00:23:29.761,0.0,0.47442366024138416,3043
41088,1,0,5,1,51,new_customers,1212,3,16,0,8,0,2015-09-18 00:24:34.340,0.0,0.47442366024138416,3040
57930,2,0,5,1,51,new_customers,346137,5,20,0,98,0,2015-09-17 22:10:51.915,0.0,0.47442366024138416,3040
1355832,3,0,4,4,44,loyal_customers,342820,1,2,0,19,0,2015-09-16 02:39:59.734,0.0,0.47442366024138416,3042
336195,2,34,5,5,55,champions,253567,6,8,0,42,0,2015-09-15 17:45:47.545,0.0,0.47442366024138416,3042
137149,7,0,3,1,31,about_to_sleep,120040,2,11,0,18,0,2015-09-12 03:46:48.764,0.0,0.47442366024138416,3046
1234168,5,0,3,4,34,loyal_customers,368764,1,17,0,11,0,2015-09-11 17:21:15.455,0.0,0.47442366024138416,3046
34327,1,45,5,5,55,champions,437165,0,20,0,24,0,2015-09-15 02:26:06.865,0.0,0.47442366024138416,3043
842668,1,26,5,5,55,champions,334133,6,15,0,6,0,2015-09-16 16:53:38.303,0.0,0.47442366024138416,3041
1149708,9,0,2,3,23,at_Risk,329391,3,17,0,16,0,2015-09-10 04:02:44.158,0.0,0.47442366024138416,3048
660841,2,3,5,5,55,champions,54435,3,1,0,150,3,2015-09-17 17:59:15.293,0.02,0.9933208826644998,3040
1403345,4,3,4,5,45,loyal_customers,317816,3,20,0,118,3,2015-09-15 22:59:57.917,0.025423728813559324,0.9933208826644998,3042
933327,2,11,5,5,55,champions,243900,1,20,0,19,1,2015-09-14 20:31:24.702,0.05263157894736842,0.9652537001033774,3043
880749,4,0,4,3,43,potential_loyalists,203850,6,1,0,72,0,2015-09-15 19:59:51.721,0.0,0.47442366024138416,3042
575640,10,0,2,2,22,hibernating,39461,5,18,0,7,0,2015-09-09 16:14:44.540,0.0,0.47442366024138416,3048
596393,9,1,2,4,24,at_Risk,364518,3,3,0,118,1,2015-09-10 23:34:32.813,0.00847457627118644,0.9652537001033774,3047
922549,2,0,5,3,53,potential_loyalists,418572,0,21,0,264,0,2015-09-17 12:04:01.051,0.0,0.47442366024138416,3041
880048,23,0,1,3,13,at_Risk,202451,0,2,0,31,0,2015-08-27 21:40:29.887,0.0,0.47442366024138416,3061
348025,3,41,4,5,45,loyal_customers,228392,1,20,0,446,10,2015-09-16 20:23:55.094,0.02242152466367713,0.9994894942163949,3041
259928,1,329,5,5,55,champions,274435,0,22,0,139,6,2015-08-24 18:04:24.800,0.04316546762589928,0.9984429573600044,3064
400633,8,0,3,2,32,about_to_sleep,140128,4,16,0,15,0,2015-09-11 16:45:29.892,0.0,0.47442366024138416,3046
649475,19,0,2,2,22,hibernating,289596,0,22,0,10,0,2015-08-31 19:34:53.106,0.0,0.47442366024138416,3057
1178086,6,1,3,4,34,loyal_customers,218962,1,21,0,31,1,2015-09-13 01:09:11.254,0.03225806451612903,0.9652537001033774,3045
227949,2,11,5,5,55,champions,49919,5,22,0,53,0,2015-09-16 18:40:32.615,0.0,0.47442366024138416,3041
1040574,2,8,5,5,55,champions,91065,2,22,0,104,0,2015-09-15 03:14:47.810,0.0,0.47442366024138416,3043
366750,7,0,3,1,31,about_to_sleep,285165,1,18,0,16,0,2015-09-12 20:22:26.602,0.0,0.47442366024138416,3045
1037077,121,0,1,3,13,at_Risk,45289,3,18,0,46,0,2015-05-21 21:18:44.769,0.0,0.47442366024138416,3159
1321392,10,0,2,4,24,at_Risk,265423,2,19,0,3,0,2015-06-29 21:39:08.017,0.0,0.47442366024138416,3120
505379,15,0,2,2,22,hibernating,304496,0,0,0,4,0,2015-09-04 17:56:33.318,0.0,0.47442366024138416,3053
616529,2,33,5,5,55,champions,191497,1,20,0,4,0,2015-07-21 20:19:57.668,0.0,0.47442366024138416,3098
719634,2,2,5,5,55,champions,138017,6,13,0,330,2,2015-09-17 01:11:23.903,0.006060606060606061,0.9864971220236449,3041
1321431,9,0,2,4,24,at_Risk,73038,0,18,0,11,0,2015-09-10 22:18:15.687,0.0,0.47442366024138416,3047
301945,2,0,5,1,51,new_customers,386880,1,16,0,76,0,2015-09-17 23:14:54.816,0.0,0.47442366024138416,3040
706346,1,34,5,5,55,champions,248614,3,2,0,278,3,2015-09-16 01:47:22.091,0.01079136690647482,0.9933208826644998,3042
768500,3,6,4,5,45,loyal_customers,357650,1,15,0,213,6,2015-09-16 03:43:33.698,0.028169014084507043,0.9984429573600044,3042
1359305,5,0,3,4,34,loyal_customers,118208,1,4,0,49,0,2015-09-14 23:36:49.169,0.0,0.47442366024138416,3043
1023437,2,41,5,5,55,champions,374841,6,3,0,220,0,2015-09-17 04:42:04.349,0.0,0.47442366024138416,3041
344823,2,3,5,5,55,champions,96069,6,8,0,147,1,2015-09-12 18:37:10.260,0.006802721088435374,0.9652537001033774,3045
10258,2,0,5,1,51,new_customers,276224,3,18,0,2,0,2015-05-21 18:28:48.935,0.0,0.47442366024138416,3159
1013139,18,0,2,3,23,at_Risk,310927,1,20,0,2,0,2015-07-02 05:38:01.459,0.0,0.47442366024138416,3118
309355,31,1,1,4,14,at_Risk,446500,6,2,0,47,1,2015-08-19 03:55:42.614,0.02127659574468085,0.9652537001033774,3070
589021,60,0,1,2,12,hibernating,187792,6,17,0,35,0,2015-07-21 13:55:20.524,0.0,0.47442366024138416,3099
329641,3,0,4,1,41,promising,63656,3,14,0,83,0,2015-09-16 18:19:00.373,0.0,0.47442366024138416,3041
142257,4,9,4,5,45,loyal_customers,320071,1,13,0,16,0,2015-08-26 21:27:44.600,0.0,0.47442366024138416,3062
730888,3,0,4,2,42,potential_loyalists,381851,3,20,0,31,0,2015-09-16 21:01:03.495,0.0,0.47442366024138416,3041
507121,1,22,5,5,55,champions,68722,0,22,0,39,0,2015-09-03 06:13:28.340,0.0,0.47442366024138416,3055
688522,5,58,3,5,35,loyal_customers,173223,4,21,0,9,2,2015-06-26 01:45:00.444,0.2222222222222222,0.9864971220236449,3124
357115,2,6,5,5,55,champions,255344,6,16,0,197,1,2015-09-17 17:18:24.350,0.005076142131979695,0.9652537001033774,3040
517532,15,0,2,2,22,hibernating,47546,2,17,0,6,0,2015-09-04 20:23:43.970,0.0,0.47442366024138416,3053
554140,2,0,5,2,52,potential_loyalists,448332,1,14,0,160,0,2015-09-17 21:44:17.827,0.0,0.47442366024138416,3040
426346,3,0,4,2,42,potential_loyalists,313782,3,20,0,119,0,2015-09-16 23:20:42.678,0.0,0.47442366024138416,3041
1016356,2,16,5,5,55,champions,103375,6,2,0,45,2,2015-09-12 23:24:17.669,0.044444444444444446,0.9864971220236449,3045
658435,20,0,2,2,22,hibernating,309672,3,15,0,3,0,2015-06-25 15:29:46.021,0.0,0.47442366024138416,3124
1044003,2,8,5,5,55,champions,215505,2,1,0,111,1,2015-09-17 02:21:51.370,0.009009009009009009,0.9652537001033774,3041
982835,8,0,3,3,33,need_attention,393998,2,15,0,48,0,2015-09-11 22:28:45.579,0.0,0.47442366024138416,3046
252756,2,3,5,5,55,champions,215983,5,23,0,19,0,2015-09-10 18:58:59.163,0.0,0.47442366024138416,3047
68776,16,0,2,1,21,hibernating,346734,2,19,0,7,0,2015-09-03 02:28:50.555,0.0,0.47442366024138416,3055
1229170,4,1,4,4,44,loyal_customers,61554,6,21,0,40,1,2015-09-15 21:57:57.149,0.025,0.9652537001033774,3042
681759,2,0,5,2,52,potential_loyalists,177100,1,21,0,98,0,2015-09-17 01:32:38.224,0.0,0.47442366024138416,3041
883766,3,1,4,4,44,loyal_customers,321,5,4,0,9,0,2015-08-31 05:27:06.236,0.0,0.47442366024138416,3058
448881,5,0,3,2,32,about_to_sleep,208399,0,19,0,8,0,2015-09-14 20:25:25.287,0.0,0.47442366024138416,3043
1298998,4,43,4,5,45,loyal_customers,212216,2,3,0,406,3,2015-09-15 17:33:16.654,0.007389162561576354,0.9933208826644998,3042
357662,4,0,4,1,41,promising,189338,2,1,0,43,0,2015-09-15 15:31:08.588,0.0,0.47442366024138416,3042
1131574,2,0,5,3,53,potential_loyalists,13661,2,1,0,8,0,2015-07-22 23:43:21.984,0.0,0.47442366024138416,3097
512865,2,10,5,5,55,champions,273468,1,16,0,34,0,2015-08-26 19:10:57.998,0.0,0.47442366024138416,3062
896703,4,5,4,5,45,loyal_customers,216782,0,18,0,54,0,2015-09-12 14:50:08.419,0.0,0.47442366024138416,3045
195530,5,0,3,1,31,about_to_sleep,211022,2,22,0,91,0,2015-09-14 20:49:36.359,0.0,0.47442366024138416,3043
1203413,6,0,3,4,34,loyal_customers,75030,5,19,0,7,0,2015-09-13 11:10:20.979,0.0,0.47442366024138416,3045
1045218,2,0,5,3,53,potential_loyalists,401835,5,2,0,44,0,2015-09-17 04:23:39.361,0.0,0.47442366024138416,3041
1274598,2,3,5,5,55,champions,47334,0,16,0,148,1,2015-09-17 05:26:02.652,0.006756756756756757,0.9652537001033774,3041
682763,29,0,1,2,12,hibernating,7660,2,20,0,7,0,2015-08-21 18:45:44.307,0.0,0.47442366024138416,3067
153038,8,6,3,5,35,loyal_customers,394840,0,7,0,116,2,2015-09-11 00:38:41.927,0.017241379310344827,0.9864971220236449,3047
604139,3,6,4,5,45,loyal_customers,39272,5,15,0,93,2,2015-09-15 19:50:06.796,0.021505376344086023,0.9864971220236449,3042
482962,2,47,5,5,55,champions,389216,6,3,0,167,0,2015-09-12 17:43:45.006,0.0,0.47442366024138416,3045
1332656,6,0,3,4,34,loyal_customers,301719,5,20,0,51,0,2015-09-13 09:40:17.529,0.0,0.47442366024138416,3045
992430,101,0,1,3,13,at_Risk,381775,2,20,0,2,0,2015-06-10 20:06:04.497,0.0,0.47442366024138416,3139
795785,29,0,1,3,13,at_Risk,109567,6,5,0,54,0,2015-08-21 21:51:04.775,0.0,0.47442366024138416,3067
892013,1,1102,5,5,55,champions,162139,1,15,0,531,6,2015-09-17 18:35:22.160,0.011299435028248588,0.9984429573600044,3040
719103,3,1,4,4,44,loyal_customers,403848,1,18,0,182,1,2015-09-16 14:16:18.130,0.005494505494505495,0.9652537001033774,3042
1115387,29,0,1,3,13,at_Risk,333193,1,20,0,10,0,2015-08-21 14:15:26.825,0.0,0.47442366024138416,3068
927774,3,0,4,3,43,potential_loyalists,48949,3,1,0,39,0,2015-09-16 04:27:08.774,0.0,0.47442366024138416,3042
638557,25,0,1,2,12,hibernating,215358,3,2,0,16,0,2015-08-25 03:52:27.291,0.0,0.47442366024138416,3064
181918,1,16,5,5,55,champions,232089,2,6,0,16,0,2015-09-02 22:49:17.815,0.0,0.47442366024138416,3055
700692,69,0,1,2,12,hibernating,242174,6,16,0,8,0,2015-07-12 22:08:14.058,0.0,0.47442366024138416,3107
1283647,3,2,4,5,45,loyal_customers,163013,5,18,0,112,0,2015-09-16 03:58:21.550,0.0,0.47442366024138416,3042
633245,2,24,5,5,55,champions,206974,1,2,0,136,0,2015-09-15 01:16:11.136,0.0,0.47442366024138416,3043
96323,26,9,1,5,15,cant_loose,279585,4,15,0,76,3,2015-08-24 23:57:35.860,0.039473684210526314,0.9933208826644998,3064
947592,2,20,5,5,55,champions,190000,4,2,0,1231,20,2015-09-17 23:15:52.291,0.016246953696181964,0.9998936446284156,3040
347264,107,0,1,1,11,hibernating,131920,3,20,0,3,0,2015-06-04 20:29:29.367,0.0,0.47442366024138416,3145
50184,38,0,1,1,11,hibernating,278725,2,22,0,6,0,2015-08-12 22:27:34.916,0.0,0.47442366024138416,3076
24173,59,0,1,1,11,hibernating,166735,2,22,0,1,0,2015-07-22 22:06:47.998,0.0,0.47442366024138416,3097
713942,36,2,1,5,15,cant_loose,434772,4,20,0,11,1,2015-08-14 20:34:44.225,0.09090909090909091,0.9652537001033774,3074
29263,1,0,5,1,51,new_customers,273239,4,16,0,158,0,2015-09-18 00:47:56.264,0.0,0.47442366024138416,3040
132658,1,51,5,5,55,champions,400188,4,6,0,84,0,2015-09-17 20:46:20.908,0.0,0.47442366024138416,3040
585870,1,57,5,5,55,champions,279332,4,22,0,169,3,2015-09-13 01:14:57.952,0.01775147928994083,0.9933208826644998,3045
215947,5,0,3,1,31,about_to_sleep,23466,4,0,0,112,0,2015-09-14 03:33:51.669,0.0,0.47442366024138416,3044
38015,1,1738,5,5,55,champions,146073,1,18,0,5,0,2015-09-11 23:28:54.195,0.0,0.47442366024138416,3046
1121583,34,0,1,3,13,at_Risk,371748,6,21,0,14,0,2015-08-16 22:21:06.027,0.0,0.47442366024138416,3072
276167,1,0,5,1,51,new_customers,7161,4,2,0,198,0,2015-09-18 02:47:11.755,0.0,0.47442366024138416,3040
285485,10,0,2,1,21,hibernating,159699,2,23,0,5,0,2015-08-28 19:45:07.063,0.0,0.47442366024138416,3060
803816,120,0,1,3,13,at_Risk,381355,4,3,0,3,0,2015-05-22 16:25:26.150,0.0,0.47442366024138416,3158
1020725,5,0,3,3,33,need_attention,179667,3,20,0,16,0,2015-09-14 23:24:19.045,0.0,0.47442366024138416,3043
843597,2,0,5,3,53,potential_loyalists,51086,0,23,0,69,0,2015-09-17 02:00:16.438,0.0,0.47442366024138416,3041
183241,8,0,3,1,31,about_to_sleep,70576,2,20,0,8,0,2015-07-01 15:56:48.905,0.0,0.47442366024138416,3118
474391,8,0,3,2,32,about_to_sleep,326036,1,4,0,32,0,2015-09-11 16:15:08.726,0.0,0.47442366024138416,3046
1366850,4,0,4,4,44,loyal_customers,410150,4,3,0,13,0,2015-09-15 19:16:20.043,0.0,0.47442366024138416,3042
1315867,2,2,5,5,55,champions,226089,6,5,0,75,2,2015-09-17 21:37:07.746,0.02666666666666667,0.9864971220236449,3040
28807,2,5,5,5,55,champions,428891,3,21,0,190,5,2015-09-17 07:07:41.604,0.02631578947368421,0.9976814528994601,3041
360211,11,1,2,4,24,at_Risk,355186,2,17,0,32,1,2015-09-08 16:08:36.244,0.03125,0.9652537001033774,3049
1246068,3,6,4,5,45,loyal_customers,50133,3,14,0,66,3,2015-09-16 18:53:49.543,0.045454545454545456,0.9933208826644998,3041
511921,10,0,2,2,22,hibernating,71482,4,20,0,6,0,2015-09-09 14:12:56.480,0.0,0.47442366024138416,3049
293344,39,0,1,1,11,hibernating,265868,2,16,0,23,0,2015-08-11 03:19:04.447,0.0,0.47442366024138416,3078
802505,2,182,5,5,55,champions,355325,2,17,0,206,5,2015-09-14 01:42:34.332,0.024271844660194174,0.9976814528994601,3044
225376,53,0,1,1,11,hibernating,281131,4,10,0,8,0,2015-07-28 18:15:10.396,0.0,0.47442366024138416,3091
107377,2,51,5,5,55,champions,357583,0,3,0,203,4,2015-09-14 17:55:42.908,0.019704433497536946,0.9962414011682074,3043
751495,1,3,5,5,55,champions,221695,0,17,0,4,0,2015-09-05 15:33:18.734,0.0,0.47442366024138416,3052
971189,13,0,2,3,23,at_Risk,110918,5,9,0,27,0,2015-09-06 20:23:35.430,0.0,0.47442366024138416,3051
849105,1,21,5,5,55,champions,185017,0,17,0,58,1,2015-09-11 17:58:35.765,0.017241379310344827,0.9652537001033774,3046
321066,4,0,4,1,41,promising,51255,6,22,0,40,0,2015-09-15 02:15:04.211,0.0,0.47442366024138416,3043
267036,7,2,3,5,35,loyal_customers,256619,5,21,0,15,1,2015-07-22 06:05:17.851,0.06666666666666667,0.9652537001033774,3098
1019210,4,0,4,3,43,potential_loyalists,335230,3,16,0,28,0,2015-09-01 21:58:04.866,0.0,0.47442366024138416,3056
329075,2,1,5,4,54,champions,155172,1,3,0,31,0,2015-07-23 23:01:59.466,0.0,0.47442366024138416,3096
640258,22,0,2,2,22,hibernating,394304,3,21,0,19,0,2015-08-20 21:33:00.454,0.0,0.47442366024138416,3068
1133056,67,0,1,3,13,at_Risk,37086,1,16,0,1,0,2015-07-14 16:41:20.530,0.0,0.47442366024138416,3105
531785,4,0,4,2,42,potential_loyalists,240944,2,2,0,13,0,2015-07-01 02:18:19.248,0.0,0.47442366024138416,3119
684514,1,9811,5,5,55,champions,414654,0,15,0,119,5,2015-09-07 15:49:14.628,0.04201680672268908,0.9976814528994601,3050
1245580,10,0,2,4,24,at_Risk,438042,6,23,0,82,0,2015-09-09 17:15:05.962,0.0,0.47442366024138416,3048
1322971,1,8,5,5,55,champions,324679,6,1,0,18,0,2015-09-06 01:56:04.025,0.0,0.47442366024138416,3052
463541,1,420,5,5,55,champions,461686,2,22,0,2978,133,2015-09-18 02:39:54.833,0.04466084620550705,1.0,3040
1195331,3,1,4,4,44,loyal_customers,105631,2,4,0,36,0,2015-09-14 17:10:51.562,0.0,0.47442366024138416,3043
670222,10,0,2,2,22,hibernating,184873,0,7,0,46,0,2015-09-09 21:04:14.029,0.0,0.47442366024138416,3048
1357777,3,0,4,4,44,loyal_customers,245686,4,13,0,2,0,2015-07-24 13:07:02.040,0.0,0.47442366024138416,3096
270385,1,41,5,5,55,champions,442120,3,1,0,12,0,2015-09-08 15:57:36.389,0.0,0.47442366024138416,3049
1400006,1,14,5,5,55,champions,190536,0,3,0,422,2,2015-09-17 17:40:35.387,0.004739336492890996,0.9864971220236449,3040
1227377,1,29,5,5,55,champions,382198,6,22,0,1,0,2015-05-17 22:11:32.063,0.0,0.47442366024138416,3163
1341466,2,91,5,5,55,champions,224690,2,19,0,147,0,2015-09-12 12:32:01.031,0.0,0.47442366024138416,3046
1394607,4,0,4,4,44,loyal_customers,129140,6,4,0,32,0,2015-09-15 19:30:52.271,0.0,0.47442366024138416,3042
167592,2,0,5,1,51,new_customers,49515,0,4,0,14,0,2015-07-27 04:14:42.328,0.0,0.47442366024138416,3093
1024780,87,0,1,3,13,at_Risk,382148,2,19,0,1,0,2015-06-24 19:57:05.506,0.0,0.47442366024138416,3125
1256483,6,54,3,5,35,loyal_customers,441852,3,1,0,977,27,2015-09-13 07:38:19.599,0.027635619242579325,0.9999255512398909,3045
242750,34,0,1,1,11,hibernating,215645,1,6,0,23,0,2015-08-16 04:27:22.373,0.0,0.47442366024138416,3073
1041146,4,7,4,5,45,loyal_customers,340659,2,3,0,3,0,2015-07-26 07:16:34.355,0.0,0.47442366024138416,3094
371606,1,10252,5,5,55,champions,414088,1,15,0,52,2,2015-09-17 19:07:13.183,0.038461538461538464,0.9864971220236449,3040
1163216,3,0,4,3,43,potential_loyalists,180617,5,2,0,12,0,2015-09-16 00:37:36.588,0.0,0.47442366024138416,3042
96965,2,0,5,1,51,new_customers,285441,3,3,0,8,0,2015-09-13 05:01:06.634,0.0,0.47442366024138416,3045
1211334,2,4,5,5,55,champions,63682,5,14,0,92,0,2015-09-02 11:57:26.601,0.0,0.47442366024138416,3056
410852,2,0,5,2,52,potential_loyalists,223264,2,11,0,9,0,2015-05-28 23:43:18.876,0.0,0.47442366024138416,3152
602886,1,456,5,5,55,champions,461686,4,6,1,2978,133,2015-09-18 02:39:54.833,0.04466084620550705,1.0,3040
240631,3,2,4,4,44,loyal_customers,9759,1,18,0,222,2,2015-09-16 21:34:31.080,0.009009009009009009,0.9864971220236449,3041
371171,2,0,5,1,51,new_customers,61244,5,7,0,63,0,2015-09-17 23:00:27.638,0.0,0.47442366024138416,3040
634239,2,0,5,2,52,potential_loyalists,293029,2,22,0,26,0,2015-09-17 20:26:17.951,0.0,0.47442366024138416,3040
401014,26,0,1,2,12,hibernating,441727,2,2,0,23,0,2015-08-24 23:13:33.285,0.0,0.47442366024138416,3064
841410,2,41,5,5,55,champions,234255,1,23,0,1307,16,2015-09-16 16:10:36.123,0.01224177505738332,0.9998340856203284,3041
782400,2,0,5,2,52,potential_loyalists,179991,2,5,0,158,0,2015-09-17 02:51:05.073,0.0,0.47442366024138416,3041
1054215,5,4,3,5,35,loyal_customers,267461,1,5,0,148,0,2015-09-12 20:16:32.884,0.0,0.47442366024138416,3045
272310,13,0,2,1,21,hibernating,463189,3,2,0,35,0,2015-09-06 19:14:09.655,0.0,0.47442366024138416,3051
571711,2,1,5,4,54,champions,248065,3,17,0,51,1,2015-09-17 19:59:35.978,0.0196078431372549,0.9652537001033774,3040
1351990,2,0,5,4,54,champions,105891,3,15,0,13,0,2015-08-27 04:14:37.804,0.0,0.47442366024138416,3062
1247027,1,5,5,5,55,champions,92814,5,14,0,253,4,2015-09-18 00:27:11.958,0.015810276679841896,0.9962414011682074,3040
424125,2,0,5,2,52,potential_loyalists,388045,2,17,0,6,0,2015-09-17 02:49:09.089,0.0,0.47442366024138416,3041
557335,109,0,1,2,12,hibernating,48953,1,19,0,1,0,2015-06-02 19:56:03.191,0.0,0.47442366024138416,3147
345126,3,1,4,4,44,loyal_customers,419203,3,15,0,3,0,2015-07-07 20:56:09.914,0.0,0.47442366024138416,3112
795013,2,0,5,3,53,potential_loyalists,235239,4,19,0,5,0,2015-05-28 17:01:51.387,0.0,0.47442366024138416,3152
469784,2,9,5,5,55,champions,77148,6,17,0,46,3,2015-09-16 03:21:47.367,0.06521739130434782,0.9933208826644998,3042
246006,6,0,3,1,31,about_to_sleep,240257,6,4,0,47,0,2015-09-10 01:26:55.423,0.0,0.47442366024138416,3048
1271634,117,0,1,4,14,at_Risk,281763,0,4,0,2,0,2015-05-25 23:41:40.196,0.0,0.47442366024138416,3155
158648,28,0,1,1,11,hibernating,448773,1,2,0,15,0,2015-08-22 02:49:27.033,0.0,0.47442366024138416,3067
1401471,3,12,4,5,45,loyal_customers,303833,4,17,0,280,6,2015-09-16 19:12:06.961,0.02142857142857143,0.9984429573600044,3041
87655,14,0,2,1,21,hibernating,268352,4,15,0,27,0,2015-09-05 16:13:20.955,0.0,0.47442366024138416,3052
668799,3,0,4,2,42,potential_loyalists,361200,3,3,0,70,0,2015-09-16 20:29:11.679,0.0,0.47442366024138416,3041
870532,2,0,5,3,53,potential_loyalists,135900,1,15,0,310,0,2015-09-16 04:59:21.038,0.0,0.47442366024138416,3042
793309,6,0,3,2,32,about_to_sleep,465503,2,23,0,25,0,2015-09-13 09:37:25.037,0.0,0.47442366024138416,3045
641520,52,0,1,2,12,hibernating,254993,5,17,0,19,0,2015-07-29 16:54:03.250,0.0,0.47442366024138416,3090
683345,3,20,4,5,45,loyal_customers,129209,4,18,0,60,2,2015-09-16 03:55:28.940,0.03333333333333333,0.9864971220236449,3042
225661,2,25,5,5,55,champions,299765,1,20,0,14,0,2015-08-20 20:05:19.841,0.0,0.47442366024138416,3068
950231,1,0,5,3,53,potential_loyalists,15948,1,4,0,711,0,2015-09-18 01:37:14.633,0.0,0.47442366024138416,3040
418477,12,6,2,5,25,cant_loose,191433,4,1,0,24,0,2015-09-02 19:20:07.680,0.0,0.47442366024138416,3055
179072,6,0,3,1,31,about_to_sleep,30204,6,3,0,26,0,2015-09-13 14:07:55.209,0.0,0.47442366024138416,3045
564097,2,8,5,5,55,champions,445105,4,6,0,609,8,2015-09-17 18:02:30.083,0.013136288998357963,0.9991683009942101,3040
643673,1,304,5,5,55,champions,265775,2,19,0,37,2,2015-09-12 05:41:22.369,0.05405405405405406,0.9864971220236449,3046
1239931,9,0,2,4,24,at_Risk,223538,3,16,0,66,0,2015-09-10 20:45:21.494,0.0,0.47442366024138416,3047
66638,9,0,2,1,21,hibernating,138003,3,21,0,18,0,2015-09-10 02:23:18.237,0.0,0.47442366024138416,3048
944478,4,11,4,5,45,loyal_customers,54354,4,20,0,17,1,2015-08-12 21:28:02.091,0.058823529411764705,0.9652537001033774,3076
334121,2,16,5,5,55,champions,369739,4,3,0,8,0,2015-08-31 07:05:17.060,0.0,0.47442366024138416,3058
1185316,4,17,4,5,45,loyal_customers,396406,2,4,0,12,0,2015-06-10 23:10:53.331,0.0,0.47442366024138416,3139
297264,103,0,1,1,11,hibernating,14138,0,19,0,1,0,2015-06-08 19:43:20.452,0.0,0.47442366024138416,3141
852497,3,26,4,5,45,loyal_customers,117096,3,18,0,43,1,2015-09-03 21:52:55.132,0.023255813953488372,0.9652537001033774,3054
704609,2,1,5,4,54,champions,328692,6,19,0,309,0,2015-09-17 19:01:28.539,0.0,0.47442366024138416,3040
467161,4,2,4,5,45,loyal_customers,456325,4,12,0,4,0,2015-08-28 12:11:56.518,0.0,0.47442366024138416,3061
1267932,9,0,2,4,24,at_Risk,7734,3,22,0,2,0,2015-09-10 22:15:12.887,0.0,0.47442366024138416,3047
1377759,1,2,5,5,55,champions,55227,5,14,0,106,0,2015-09-17 02:27:03.580,0.0,0.47442366024138416,3041
353049,3,4,4,5,45,loyal_customers,49466,0,18,0,246,2,2015-09-16 20:29:23.532,0.008130081300813009,0.9864971220236449,3041
1162467,3,0,4,3,43,potential_loyalists,319692,5,9,0,10,0,2015-09-13 14:34:37.875,0.0,0.47442366024138416,3044
382617,2,2,5,5,55,champions,464220,1,18,0,73,2,2015-09-17 23:02:45.996,0.0273972602739726,0.9864971220236449,3040
568851,54,0,1,2,12,hibernating,168902,0,15,0,62,0,2015-07-27 12:54:53.528,0.0,0.47442366024138416,3093
1364969,1,113,5,5,55,champions,162139,4,18,0,531,6,2015-09-17 18:35:22.160,0.011299435028248588,0.9984429573600044,3040
2125,2,2,5,4,54,champions,373752,4,18,0,27,0,2015-09-07 14:07:02.615,0.0,0.47442366024138416,3051
